,Sample name,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo
31904,,,,,,,,7383670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396120,,,,,,,,,,,,,
31894,,,,,,,,,,2169530,,,,,,,,,,,,,,,,,,,,2540980,,,,,,,,,,,,,,,,,,,,2791110,,,,,,,,,,,
31893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779422,,,,,,,,,,
31878,,,,,,,,,19228800,,,,,,,,,,,,,,,,,,,,19433500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873,,,,,,,,,,1253980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602007,,,,,,,,,,
31865,,,,,,,945865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31862,,,,,,,,27506000,,,,,,,,,,,,,,,,,,,,32776500,,,,,,,,,,,,,,,,,,,,15366800,15168700,,,,,,,,,,,,
31851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202591
31850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451010,,,,,,,,,,,,,,,,,,,,7316330,,,,,,,,,,,
31837,,,,,,,,,,4267760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474715,,,,,,,,,,,,,,
31821,,,,,,,,,34960500,,,,,,,,,,,,,,,,,,539102,,28241200,,,,,,,,,,,,,,,,,,,,35523900,,,,,,,,,,,,
31820,,,,,,,,17002300,,,,,,,,,,,,,,,,,,,,29430900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31818,,,,,,,1290520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31817,,,,,,,,,,,,297374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7602530,,,,,,,,,,,,,
31797,,,,,,,,,,,,335253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628600,,,,,,,,,,,
31781,,,,,,,,,,2803930,,,,,,,,,,,,,,,,,,,,3464740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31779,,,,,,,,,,,1754140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232850,,,,,,,,,,
31775,,,,,,,1391760,,,,,,,,,,,,,,,,,,,,,,,,1305860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31774,,,,,,,,,,,,,,,,,,,,,,,,,,,1006760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31773,,,,,,,,27411000,,,,,,,,,,,,,,,,,,,,33989400,,,,,,,,,,,,,,,,,,,,17620800,,,,,,,,,,,,,
31772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14278100,,,,,,,,,,,,
31767,,,,,,,,,12308700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10934600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31750,,,,,,,,,,,,,,,,,,,,,,,,,,,1324370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31749,,,,,,,,,,948678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31748,,,,,,,1059720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31732,,,,,,,,,13783300,833977,,,,,,,,,,,,,,,,,,17347000,10371200,,,,,,,,,,,,,,,,,,,,16057800,861374,,,,,,,,,,,
31730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220650,,,,,,,,,
31727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31725,,,,,,,,,,,,,,,,,,,,,,,,,,,1130730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450978,,,,,,,,,,,,,,
31719,,,,,,,1190710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31717,,,,,,,,14325700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9197690,,,,,,,,,,,,,
31712,,,,,,,,,,768424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31699,,,,,,,,10656300,,,,,,,,,,,,,,,,,,,1730750,9993090,,,,,,,,,,,,,,,,,,,,8143450,,,,,,,,,,,,,
31692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464830,,,,,,,,,,,
31690,,,,,,,,,,1211600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31689,,,,,,,1593870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31676,,,,,,,,,15651200,,,,,,,,,,,,,,,,,,,,11954600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16331900,,,,,,,,,,,,
31672,,,,,,,,,,854030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31661,,,,,,,2144260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31660,,,,,,,,,,,,,,,,,,,,,,,,,,,1303730,,,,,,,,,,,,,,,557367,,,,,,,,,,,,,,,,,,,
31659,,,,,,,,36393900,,,,,,,,,,,,,,,,,,,,40029100,,,,,,,,,,,,,,,,,,,,28829500,,,,,,,,,,,,,
31640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593878,,,,,,,,,,,,,,,,,,,
31634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31633,,,,,,,,,,1779970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849260,,,,,,,,,,,
31631,,,,,,,,,,,1113770,,,,,,,,,,,,,,,,,,,2117340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31620,,,,,,,,,6496290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8867460,,,,,,,,,,,,
31617,,,,,,,,,,,,,,,,,,,,,,,,,,,,26093300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31616,,,,,,,,24278700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16503700,,,,,,,,,,,,,
31612,,,,,,,,,,,,,,,,,,,,,,,,,,,4797270,,,,,,,,,,,,,,,,,,,,799051,,,,,,,,,,,,,,
31611,,,,,,,4098100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357256,,,,,,,,,,,,,,,,,,,,530331,,,,,,,,,,,
31596,,,,778414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31587,,,,,,,,,4770040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6449180,,,,,,,,,,,,
31586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582,,,,,,,,,,301932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529736,,,,,,,,,,,,,,
31571,,,,,,,1978100,38899200,,,,,,,,,,,,,,,,,,,2507970,40954900,,,,,,,,,,,,,,,,,,,,30865400,,,,,,,,,,,,,
31564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375706,,,,,,,,,,,,,,,,,,,
31552,,,,,,,1904770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31545,,,,,,,,,,1174120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493514,,,,,,,,,,,,,,
31530,,,,,,,,,5813130,,,,,,,,,,,,,,,,,,,,3700110,,,,,,,,,,,,,,,,,,,,6831050,,,,,,,,,,,,
31524,,,,,,,2923620,,,,,,,,,,,,,,,,,,,,4017640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983296,,,,,,,,,,,,,,
31516,,,,,,,,,,,,,,,,,,,,,,,,,,,,23616800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31515,,,,,,,,22642900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19119600,,,,,,,,,,,,,
31496,,,,,,,,,,,,,,,,,,,,,,,,,,,11930300,,,,,,,,,,,,,,,,,,,,,10584600,,,,,,,,,,,,,
31495,,,,,,,9114490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513970,,,,,,,,,,,,,,
31494,,,,,,,,7042590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31486,,,,,,,,,,953653,,,,,,,,,,,,,,,,,,,,1707360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613990,,,,,,,,,,,,
31471,,,,,,,,,4622830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31461,,,,,,,4234500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690630,,,,,,,,,,,,,,
31459,,,,,,,,,,,,,,,,,,,,,,,,,,,5843120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31456,,,,,,,,36898500,,,,,,,,,,,,,,,,,,,,33906000,,,,,,,,,,,,,,,,,,,,28697900,,,,,,,,,,,,,
31453,,,,,,,,,,384356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441,,,,,,,,,,,264192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337440,,,,,,,,,,,,
31437,,,,,,,,,1093810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431,,,,,,766445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31425,,,,,,,,,,,,,,,,,,,,,,,,,674657,,,11590500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31424,,,,,,,,12283700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31420,,,,,,,,,,,,,,,,,,,,,,853988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6491030,20429100,,,,,,,,,,,,,
31408,,,,,,,23149400,,,,,,,,,,,,,,,,,,,,31283400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31406,,,,,,,,,,,,,,,,,,,,,,,,,,704681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31395,,,,,,,,,,,,405957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844980,,,,,,,,,,,,
31383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31382,,,,,,,,,3646120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31378,,,,,,,,,,,,,,,,,,,,,,,,,,442456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519260,,,,,,,,,,,,,,
31368,,,,,,,,31201600,,,,,,,,,,,,,,,,,,,,28406600,,,,,,,,,,,,,,,,,,,,26854000,,,,,,,,,,,,,
31362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667460,,,,,,,,,,,,
31351,,,,,,,11823900,,,,,,,,,,,,,,,,,,,,18279000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394070,,,,,,,,,,,,,,
31340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427087,,,,,,,,,,,
31337,,,,,,,,,,,,,,,,,,,,,,,,,,389411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304924,,,,,,,,,,,,,,,,,,,
31324,,,,,,,,,2772170,,,,,,,,,,,,,,,,,,,,2978540,,,,,,,,,,,,,,,,,,,,1870370,,,,,,,,,,,,
31320,,,,,,,17101600,,,,,,,,,,,,,,,,,,,,20113400,,,,,,,,,,,,,,,,,,,,6996760,,,,,,,,,,,,,,
31317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18189000,,,,,,,,,,,,,
31313,,,,,,434257,,15002900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31312,,,,,,,,,,,,,,,,,,,,,,,,,,,,13367300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303,,,,,,,,,648030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345331,,,,,,,,,,,
31295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676902,,,,,,,,,,,,
31294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953240,,,,,,,,,,,,,,
31281,,,,,,,6899060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31280,,,,,,,,,,,,,,,,,,,,,,,,,,,9634220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31279,,,,,,,,7332170,,,,,,,,,,,,,,,,,,,,6132300,,,,,,,,,,,,,,,,,,,,8890870,,,,,,,,,,,,,
31277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176460,,,,,,,,,,,,,,
31245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279407,,,,,,,,,,,,
31234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054700,,,,,,,,,,,,,,
31222,,,,,,,,12957700,,,,,,,,,,,,,,,,,,,,11456200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11340400,,,,,,,,,,,,,
31217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273302,,,,,,,,,,,,
31211,,,,,,,,,,,,,,,,,,,,,503243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205,,,,,,,26726700,,,,,,,,,,,,,,,,,,,,32305800,,,,,,,,,,,,,,,,,,,,24753300,,,,,,,,,,,,,,
31200,,,,,,,,,,,,,,,,,,,,,,,,,,1036910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31179,,,,,,,,,,,,,,,,,,,,,,,,,,,,7119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31178,,,,,,,,5935970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902030,,,,,,,,,,,,
31177,,,,,,,,,2053920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31165,,,,,,,11216600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497600,7394750,,,,,,,,,,,,,
31164,,,,,,,,,,,,,,,,,,,,,,,,,,,14527500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31159,,,,,,,,,,,,,,,,,,,283475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668057,,,,,,,,,,,,,,,,
31145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358627,,,,,,,,,,,,
31138,,,,,,,,,424080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31132,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31131,,,,,,,,3066090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968200,,,,,,,,,,,,,
31125,,,,,,,,,,,,,,,,,,,,,,,,759417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259231,,,,,,,,,,,,,,,
31117,,,,,,,20406100,,,,,,,,,,,,,,,,,,,,23910900,,,,,,,,,,,,,,,,,,,,19563900,,,,,,,,,,,,,,
31103,,,,,,,,,,,,,,,,,,,,,,,,,,475060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492158,,,,,,,,,,,,
31089,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31086,,,,,,,,3094380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6282060,,,,,,,,,,,,,
31076,,,,,,,11392900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7229250,,,,,,,,,,,,,,
31075,,,,,,,,,,,,,,,,,,,,,,,,,,,12947500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31060,,,,,,,,,,,,,,,,,,,,,,,,,,375117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257670,,,,,,,,,,,,,,,,
31016,,,,,,,,10918300,,,,,,,,,,,,,,,,,,,,10889600,,,,,,,,,,,,,,,,,,,,9734230,,,,,,,,,,,,,
31010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21516700,,,,,,,,,,,,,,
31002,,,,,,,19800100,,,,,,,,,,,,,,,,,,,,24455900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001,,,,,,466408,,,,,,,,,,,,,,,,,,,,1554000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30988,,,,,,,,930482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691429,,,,,,,,,,,,,
30981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393630,,,,,,,,,,,,,,,
30974,,,,,,653067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30973,,,,,,,,,,,,,,,,,,,,,,,,,,,3219670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028820,,,,,,,,,,,,,,
30970,,,,,,,3512100,,,,,,,,,,,,,,,,,,,800347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30943,,,,,,,,,,,,,,,,,,,,,,,,,,1031470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30939,,,,,,,,,,,,,,,,,,,,,,,,,664309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060230,,,,,,,,,,,,,
